Released,Title,ProdBudget,DomesticBO,InternationalBO,CPI,InflAdjBudget,InflAdjDomesticBO
2016-10-21,Tyler Perry’s Boo! A Madea Halloween,2e+07,73206343,0,241.729,20886116.2706998,76449809.5825366
2016-09-23,Storks,7e+07,72679278,110709675,241.428,73192546.0178604,75994019.9937124
2016-03-11,10 Cloverfield Lane,5e+06,72082999,36203423,238.132,5300400.61814456,76413754.4914627
2016-07-22,Lights Out,5e+06,67268835,81600000,240.647,5245006.17086438,70565090.9363715
2016-11-04,Hacksaw Ridge,4e+07,67209615,101730968,241.353,41837308.8380919,70296735.4911064
2016-03-18,The Divergent Series: Allegiant,1.1e+08,66184051,105687610,238.132,116608813.59918,70160396.9663422
2016-06-10,Now You See Me 2,9e+07,65075540,263276545,241.038,94256963.6322903,68153586.7459073
2016-07-22,Ice Age: Collision Course,1.05e+08,64063008,338477215,240.647,110145129.588152,67202174.4568268
2016-04-08,The Boss,2.9e+07,63077560,15574835,239.261,30597259.8960967,66551741.2735047
2016-03-04,London Has Fallen,6e+07,62524260,131569908,238.132,63604807.4177347,66280725.2706062
2016-03-16,Miracles from Heaven,1.3e+07,61705123,12093597,238.132,13781041.6071759,65412374.4183772
2016-09-30,Deepwater Horizon,1.56e+08,61433527,61197779,241.428,163114816.839803,64235375.0283853
2016-12-23,Why Him?,3.8e+07,60323786,57115752,241.432,39732438.119222,63073976.167426
2016-03-25,My Big Fat Greek Wedding 2,1.8e+07,59689605,32368209,238.132,19081442.2253204,63275763.8477609
2016-10-21,Jack Reacher: Never Go Back,6e+07,58697076,101341331,241.729,62658348.8120995,61297697.7043052
2016-12-16,Fences,2.4e+07,57682904,6599977,241.432,25094171.4437191,60312695.0978164
2016-06-03,Me Before You,2e+07,56245075,152069111,241.038,20945991.9182867,58905444.3196716
2016-07-01,The BFG,1.4e+08,55483770,144189827,240.647,146860172.784203,58202543.206564
2016-05-20,Neighbors 2: Sorority Rising,3.5e+07,55340730,53417791,240.236,36777855.9416574,58151811.3041759
2016-06-24,The Shallows,1.3e+07,55121623,63685022,241.038,13614894.7468864,57728853.4940424
2016-12-09,Office Christmas Party,4.5e+07,54767494,36567495,241.432,47051571.4569734,57264370.1657858
2016-12-21,Assassin’s Creed,1.25e+08,54647948,186138820,241.432,130698809.602704,57139374.0066437
2016-04-15,Barbershop: The Next Cut,2e+07,54030051,374151,239.261,21101558.5490322,57005914.2291849
2016-01-15,13 Hours: The Secret Soldiers of Beng…,5e+07,52853219,16558151,236.916,53276055.6484155,56316220.7328378
2016-11-25,Lion,1.2e+07,51739495,97833530,241.353,12551192.6514276,54116030.7860478
2016-08-19,Kubo and the Two Strings,5.5e+07,48023088,29525476,240.853,57645721.6642516,50333192.0782884
2016-04-22,The Huntsman: Winter’s War,1.15e+08,48003015,117146287,239.261,121333961.656935,50646921.5776286
2016-11-18,Manchester by the Sea,8500000,47695371,30038496,241.353,8890428.12809453,49886149.1668593
2016-06-10,Warcraft,1.6e+08,47225655,378321456,241.038,167567935.346294,49459409.3982899
2016-02-12,How to be Single,3.7e+07,46843513,53177762,237.111,39391858.6653508,49871703.8779601
2016-07-08,Mike and Dave Need Wedding Dates,3.3e+07,46009673,29900000,240.647,34617040.7277049,48264203.7608904
2016-08-19,War Dogs,5e+07,43034523,43200000,240.853,52405201.512956,45104656.9965788
2016-11-11,Almost Christmas,1.7e+07,42065185,428321,241.353,17780856.2561891,43997353.4044118
2016-05-13,Money Monster,2.7e+07,41012075,52457624,240.236,28371488.8692785,43095319.6062414
2016-11-23,Allied,1.06e+08,40098064,79182770,241.353,110868868.420944,41939877.1844394
2016-07-27,Nerve,2e+07,38583626,30595853,240.647,20980024.6834575,40474271.2928647
2016-02-19,Risen,2e+07,36880033,9375730,237.111,21292896.5758653,39264136.419175
2016-05-20,The Nice Guys,5e+07,36261763,22311894,240.236,52539794.2023677,38103711.3087006
2016-01-22,The Boy,1e+07,35819556,32401396,236.916,10655211.1296831,38166493.1751507
2016-01-22,Dirty Grandpa,11500000,35593113,69648297,236.916,12253492.7991356,37925213.3777668
2016-10-21,Ouija: Origin of Evil,9e+06,35144505,46687361,241.729,9398752.32181492,36701610.8853096
2016-01-22,The 5th Wave,3.8e+07,34912982,76423416,236.916,40489802.2927958,37200519.4376826
2016-10-28,Inferno,7.5e+07,34343574,185217614,241.729,78322936.0151244,35865193.9857692
2016-04-29,Mother’s Day,2.5e+07,32492859,19874675,239.261,26376948.1862903,34282498.3306974
2016-12-21,Patriots Day,4e+07,31886361,20951628,241.432,41823619.0728652,33340075.4020967
2016-02-26,Gods of Egypt,1.4e+08,31153464,107434099,237.111,149050276.031057,33167374.3465972
2016-12-16,Collateral Beauty,3.6e+07,31016021,54299049,241.432,37641257.1655787,32430056.1864997
2016-02-05,"Hail, Caesar!",2.2e+07,30080225,34091194,237.111,23422186.2334518,32024755.9951879
2016-09-09,When the Bough Breaks,1e+07,29747603,1020846,241.428,10456078.0025515,31104325.7356935
2016-02-12,Zoolander 2,5e+07,28848693,26500000,237.111,53232241.4396633,30713611.8198945
2016-10-21,Moonlight,1500000,27854931,37390752,241.729,1566458.72030249,29089066.3789161
2016-01-29,The Finest Hours,7e+07,27569558,21683203,236.916,74586477.9077817,29375946.1242044
2016-08-12,Florence Foster Jenkins,2.9e+07,27383770,28633921,240.853,30395016.8775145,28701039.7006888
2016-08-12,Hell or High Water,1.2e+07,27007844,10576460,240.853,12577248.3631095,28307030.1450096
2016-01-08,The Forest,1e+07,26594261,14154969,236.916,10655211.1296831,28336746.5792897
2016-08-19,Ben-Hur,9.5e+07,26410477,65440839,240.853,99569882.8746164,27680927.3847658
2016-02-19,The Witch,3500000,25138705,15315815,237.111,3726256.90077643,26763792.2808094
2016-09-16,Bridget Jones’s Baby,3.5e+07,24139805,181796732,241.428,36596273.0089302,25240768.4046382
2016-10-14,Kevin Hart: What Now?,1e+07,23591043,0,241.729,10443058.1353499,24636263.352254
2017-12-15,Star Wars Ep. VIII: The Last Jedi,3.17e+08,620181382,696583402,246.524,324605973.454917,635061770.418694
2017-03-17,Beauty and the Beast,1.6e+08,504014165,755185541,243.801,165668885.689558,521871656.795645
2017-06-02,Wonder Woman,1.5e+08,412563408,408569970,244.955,154582882.570268,425168272.344357
2017-12-20,Jumanji: Welcome to the Jungle,9e+07,404508916,557249624,246.524,92159424.6401973,414214544.004332
2017-05-05,Guardians of the Galaxy Vol 2,2e+08,389813101,472504158,244.733,206297475.207675,402087292.695873
2017-07-07,Spider-Man: Homecoming,1.75e+08,334201140,545869746,244.786,180471207.503697,344649618.770926
2017-09-08,It,3.5e+07,327481748,369977480,246.819,35796940.2679697,334938416.343037
2017-11-03,Thor: Ragnarok,1.8e+08,315058289,531921735,246.669,184210500.71148,322428028.722178
2017-06-30,Despicable Me 3,7.5e+07,264624300,770123890,244.955,77291441.285134,272709247.280929
2017-11-17,Justice League,3e+08,229024295,426929151,246.669,307017501.1858,234381555.872465
2017-03-03,Logan,1.27e+08,226277068,389199897,243.801,131499678.016087,234294185.704128
2017-04-14,The Fate of the Furious,2.5e+08,225764765,1009143255,244.524,258092252.703211,233072547.119444
2017-11-22,Coco,1.75e+08,209726015,589738726,246.669,179093542.358383,214631856.863185
2017-07-21,Dunkirk,1.5e+08,190068280,309832580,244.786,154689606.43174,196010582.855719
2017-02-24,Get Out,5e+06,176040665,79327469,243.603,5181360.65647796,182426035.114243
2017-02-10,The Lego Batman Movie,8e+07,175750384,134942512,243.603,82901770.5036473,182125225.003699
2017-03-31,The Boss Baby,1.25e+08,175003033,335885324,243.801,129428816.944967,181203484.183769
2017-12-20,The Greatest Showman,8.4e+07,174340174,212613163,246.524,86015462.9975175,178523223.639021
2017-05-26,Pirates of the Caribbean: Dead Men Te…,2.3e+08,172558876,615682261,244.733,237242096.488827,177992302.217372
2017-03-10,Kong: Skull Island,1.85e+08,168052812,393037129,243.801,191554649.078552,174007013.13148
2017-06-16,Cars 3,1.75e+08,152901115,230648036,244.955,180346696.331979,157572634.03272
2017-07-14,War for the Planet of the Apes,1.52e+08,146880162,342712105,244.786,156752134.517497,151472229.682735
2017-01-20,Split,5e+06,138141585,140164642,242.839,5197661.8253246,143602648.568867
2017-11-17,Wonder,2e+07,132422809,172661837,246.669,20467833.4123866,135520399.730615
2017-06-21,Transformers: The Last Knight,2.17e+08,130168683,472724657,244.955,223629903.451654,134145668.25677
2017-07-21,Girls Trip,2.8e+07,115108515,25777838,244.786,28875393.2005915,118707272.548614
2017-02-10,Fifty Shades Darker,5.5e+07,114434010,267003472,243.603,56994967.2212575,118584775.435401
2017-06-28,Baby Driver,3.4e+07,107825862,120278323,244.955,35038786.7159274,111120217.090559
2017-12-22,Pitch Perfect 3,4.5e+07,104897530,80838882,246.524,46079712.3200987,107414400.121976
2017-11-10,Daddy’s Home 2,7e+07,104029443,71780367,246.669,71637416.9433532,106462865.465369
2017-11-10,Murder on the Orient Express,5.5e+07,102826543,243098380,246.669,56286541.8840633,105231827.624781
2017-08-11,Annabelle: Creation,1.5e+07,102092201,203293687,245.519,15422777.8705518,104969689.222582
2017-09-22,Kingsman: The Golden Circle,1.04e+08,100234838,308587490,246.819,106368051.081967,102517157.39016
2017-10-06,Blade Runner 2049,1.85e+08,92054159,167289900,246.663,189332064.395552,94209751.1333317
2017-02-10,John Wick: Chapter Two,4e+07,92029184,79341313,243.603,41450885.2518237,95367278.6450742
2017-07-28,The Emoji Movie,5e+07,86089513,130418868,244.786,51563202.1439135,88781019.2258013
2017-03-24,Power Rangers,1.2e+08,85364450,57169693,243.801,124251664.267169,88388958.1812626
2017-12-15,Ferdinand,1.11e+08,84410380,205456707,246.524,113663290.389577,86435689.4940046
2017-12-22,The Post,5e+07,81903458,97865999,246.524,51199680.3556652,83868617.3924729
2017-06-09,The Mummy,1.95e+08,80101125,329852780,244.955,200957747.341348,82548418.6641424
2017-08-18,The Hitman’s Bodyguard,3e+07,75468583,97310709,245.519,30845555.7411035,77595679.4542866
2017-05-19,Alien: Covenant,9.7e+07,74262031,164259216,244.733,100054275.475723,76600347.4954706
2017-06-02,Captain Underpants: The First Epic Movie,3.8e+07,73921000,52656874,244.955,39160996.9178012,76179475.0831785
2017-11-01,A Bad Moms Christmas,2.8e+07,72110659,55600000,246.669,28654966.7773413,73797447.783471
2017-01-27,A Dog’s Purpose,2.5e+07,64321890,139356512,242.839,25988309.126623,66864686.4371456
2017-12-01,The Shape of Water,19500000,63859435,125398758,246.524,19967875.3387094,65391653.1938675
2017-09-22,The Lego Ninjago Movie,7e+07,59281555,63457991,246.819,71593880.5359393,60631379.5236388
2017-05-25,Baywatch,6e+07,58060186,117809573,244.733,61889242.5623026,59888348.9094401
2017-03-03,The Shack,0,57386418,39529249,243.801,0,59419649.5235951
2017-11-22,Darkest Hour,3e+07,56443120,93912708,246.669,30701750.11858,57763418.8717674
2017-10-13,Happy Death Day,5e+06,55683845,69329155,246.663,5117082.8215014,56987769.3369293
2017-11-10,"Three Billboards Outside Ebbing, Miss…",1.2e+07,54513740,98952413,246.669,12280700.047432,55788907.4503079
2017-07-28,Atomic Blonde,3e+07,51573925,46771498,244.786,30937921.2863481,53186334.4026006
2017-09-29,American Made,5e+07,51342000,84205797,246.819,51138486.0970995,52511043.0639457
2017-08-04,The Dark Tower,6e+07,50701325,62741910,245.519,61691111.4822071,52130351.5478435
2017-11-03,Lady Bird,1e+07,48958273,29652496,246.669,10233916.7061933,50103488.7961073
2017-10-20,Tyler Perry’s Boo 2! A Madea Halloween,2e+07,47319572,560000,246.663,20468331.2860056,48427633.8003997
2017-05-12,Snatched,4.2e+07,45852178,11999999,244.733,43322469.7936118,47295942.7708646
2017-02-17,The Great Wall,1.5e+08,45157105,289393001,243.603,155440819.694339,46795049.4414888
2017-04-07,Smurfs: The Lost Village,6e+07,45020282,152402156,244.524,61942140.6487707,46477543.9948553
2017-04-07,Going in Style,2.4e+07,45018541,33654562,244.524,24776856.2595083,46475746.6404075
2017-06-16,All Eyez on Me,4.5e+07,44922302,9954553,244.955,46374864.7710804,46294792.8990141
2017-01-20,xXx: Return of Xander Cage,8.5e+07,44898413,300146063,242.839,88360251.0305182,46673353.4535515
2017-06-16,47 Meters Down,0,44307193,17388171,244.955,0,45660890.750248
2017-06-23,The Big Sick,5e+06,42872467,11084564,244.955,5152762.75234227,44182330.2117246
2017-11-17,The Star,2e+07,40847995,21910015,246.669,20467833.4123866,41803497.8445001
2017-03-31,Ghost in the Shell,1.1e+08,40563557,127355290,243.801,113897358.911571,42000745.548718
2017-07-21,Valerian and the City of a Thousand P…,1.8e+08,40479370,174619129,244.786,185627527.718088,41744918.7593653
2017-05-12,King Arthur: Legend of the Sword,1.75e+08,39175066,100775642,244.733,180510290.806716,40408586.0344702
2017-10-27,Jigsaw,1e+07,38052832,64417472,246.663,10234165.6430028,38943898.5873358
2017-09-15,American Assassin,6.3e+07,36249674,32060500,246.819,64434492.4823454,37075068.9974678
2017-10-13,The Foreigner,3.5e+07,34393507,106390139,246.663,35819579.7505098,35198884.7681776
2017-05-19,"Everything, Everything",1e+07,34121140,27483299,244.733,10314873.7603838,35195525.1660381
2017-08-04,Wind River,0,33800859,11197393,245.519,0,34753542.6793894
2017-10-20,Geostorm,1e+08,33700160,187100000,246.663,102341656.430028,34489301.9635697
2017-01-13,Monster Trucks,1.25e+08,33370166,28272632,242.839,129941545.633115,34689367.584589
2017-02-17,Fist Fight,2.5e+07,32187017,8100000,243.603,25906803.2823898,33354508.7066374
2017-04-28,How to Be a Latin Lover,1e+07,32149404,30406824,244.524,10323690.1081284,33190048.4057025
2017-08-04,Kidnap,2.1e+07,30718107,4117973,245.519,21591889.0187725,31583902.7243228
2017-01-06,Underworld: Blood Wars,3.5e+07,30353973,50691175,242.839,36383632.7772722,31553937.3418067
2017-10-06,The Mountain Between Us,0,30348555,32269378,246.663,0,31059213.8895781
2017-03-24,Life,5.8e+07,30234022,70695781,243.801,60054971.0624649,31305229.5915849
2017-12-08,"I, Tonya",1.1e+07,30014534,23782875,246.524,11263929.6782463,30734690.9364849
2017-12-22,Hostiles,0,29819114,5638882,246.524,0,30534582.1057828
2017-12-25,Molly’s Game,3e+07,28780744,24516101,246.524,30719808.2133991,29471297.8639646
2017-08-11,The Nut Job 2: Nutty by Nature,4e+07,28370522,29084036,245.519,41127407.6548047,29170150.5918401
2017-02-03,Rings,2.5e+07,27793018,55140183,243.603,25906803.2823898,28801129.9979967
2017-08-18,Logan Lucky,2.9e+07,27778642,16475065,245.519,29817370.5497334,28561588.340772
2017-09-08,Home Again,1.5e+07,27020284,10316777,246.819,15341545.8291299,27635528.3534736
2017-01-27,Resident Evil: The Final Chapter,4e+07,26844692,287265262,242.839,41581294.6025968,27905926.1641993
2017-06-30,The House,4e+07,25584504,5608239,244.955,41222102.0187381,26366175.8496703
2017-12-25,All the Money in the World,0,25106325,28350429,246.524,0,25708716.2981089
2017-04-07,Gifted,0,24801212,12163444,244.524,0,25604002.6993997
2017-12-22,Downsizing,6.8e+07,24449754,24231380,246.524,69631565.2837046,25036391.7914929
2017-01-13,The Bye Bye Man,7400000,22395806,8795936,242.839,7692539.5014804,23281165.1787151
2017-09-22,Victoria and Abdul,0,22245070,44053661,246.819,0,22751584.0584801
2017-06-16,Rough Night,2e+07,22105643,24738714,244.955,20611051.0093691,22781026.7733951
2017-10-06,My Little Pony: The Movie,0,21885107,39415751,246.663,0,22397581.015284
2017-08-25,Ballerina,3e+07,21858070,75050087,245.519,30845555.7411035,22474143.8859314
2017-12-01,The Disaster Artist,0,21120616,5586194,246.524,0,21627375.7622949
2018-02-16,Black Panther,2e+08,700059566,647011693,248.991,202769578.016876,709753913.922487
2018-04-27,Avengers: Infinity War,3e+08,678815482,1329609642,250.546,302266649.637192,683944271.55332
2018-06-15,Incredibles 2,2e+08,608276278,630087636,251.989,200357158.447393,609362533.055181
2018-06-22,Jurassic World: Fallen Kingdom,1.7e+08,416769345,888096977,251.989,170303584.680284,417513608.460905
2018-05-18,Deadpool 2,1.1e+08,318491426,415318175,251.588,110372076.56963,319568727.793114
2018-07-27,Mission: Impossible—Fallout,1.78e+08,220159104,567818966,252.006,178305841.924399,220537384.247423
2018-07-06,Ant-Man and the Wasp,1.3e+08,216648740,400611590,252.006,130223367.697594,217020988.694158
2018-05-25,Solo: A Star Wars Story,2.5e+08,213767512,171561550,251.588,250845628.56734,214490583.659666
2018-10-05,Venom,1.16e+08,206298981,467075462,,,
2018-04-06,A Quiet Place,1.7e+07,188024361,146500000,250.546,17128443.4794409,189444978.832147
2018-10-05,A Star is Born,3.6e+07,178115551,144460608,,,
2018-08-15,Crazy Rich Asians,3e+07,173517672,61787062,252.146,30034860.7552767,173719303.903326
2018-07-13,Hotel Transylvania 3: Summer Vacation,6.5e+07,167450959,359556889,252.006,65111683.8487972,167738675.424399
2018-10-19,Halloween,1e+07,156968730,88700000,,,
2018-08-10,The Meg,1.5e+08,143005856,384165032,252.146,150174303.776384,143172032.404972
2018-06-08,Ocean’s 8,7e+07,139377762,156900000,251.989,70125005.4565874,139626661.725385
2018-03-29,Ready Player One,1.5e+08,137018455,441603274,249.554,151734093.623023,138602473.860347
2018-07-20,Mamma Mia: Here We Go Again!,0,120634935,272058927,252.006,0,120842211.520619
2018-09-07,The Nun,0,117379749,246483918,252.439,0,117379749
2018-02-09,Peter Rabbit,5e+07,115234093,231900808,248.991,50692394.504219,116829842.053837
2018-07-20,The Equalizer 2,7.7e+07,102084362,87924983,252.006,77132302.4054983,102259764.683849
2018-03-09,A Wrinkle in Time,1.03e+08,100478608,32923274,249.554,104190744.287809,101640203.422554
2018-02-09,Fifty Shades Freed,5.5e+07,100407760,270942859,248.991,55761633.9546409,101798195.624099
2018-11-02,Bohemian Rhapsody,0,100362116,185300000,,,
2018-04-13,Rampage,1.2e+08,99345950,325400000,250.546,120906659.854877,100096558.20508
2018-08-03,Christopher Robin,7.5e+07,99113970,87972874,252.146,75087151.8881918,99229142.9284224
2018-03-16,I Can Only Imagine,7e+06,83482352,1946248,249.554,7080924.36907443,84447460.0949213
2018-09-28,Smallfoot,8e+07,80309655,123600000,252.439,8e+07,80309655
2018-09-28,Night School,2.9e+07,75997005,20677741,252.439,2.9e+07,75997005
